,tablet computer charger,dish washer,air handling unit,fridge,htpc,freezer,kettle,lamp,laptop computer,stove,television,audio system,TABLET COMPUTER CHARGER,DISH WASHER,AIR HANDLING UNIT,FRIDGE,HTPC,FREEZER,KETTLE,LAMP,LAPTOP COMPUTER,STOVE,TELEVISION,AUDIO SYSTEM,mix
2012-07-02 13:30:00+02:00,2.0,0.0,0.0,72.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 13:45:00+02:00,2.0,0.0,0.0,2.0,2.0,767.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 14:00:00+02:00,2.0,0.0,0.0,925.0,2.0,54.0,0.0,4.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 14:15:00+02:00,2.0,0.0,0.0,72.0,2.0,666.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 14:30:00+02:00,2.0,0.0,0.0,66.0,2.0,58.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 14:45:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 15:00:00+02:00,2.0,0.0,0.0,2.0,2.0,846.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 15:15:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 15:30:00+02:00,2.0,0.0,0.0,912.0,2.0,861.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 15:45:00+02:00,2.0,0.0,0.0,75.0,2.0,58.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 16:00:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 16:15:00+02:00,2.0,0.0,0.0,936.0,2.0,918.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 16:30:00+02:00,2.0,0.0,0.0,75.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 16:45:00+02:00,2.0,0.0,0.0,2.0,2.0,820.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 17:00:00+02:00,2.0,0.0,0.0,948.0,2.0,56.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 17:15:00+02:00,2.0,0.0,0.0,75.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 17:30:00+02:00,2.0,0.0,2.0,2.0,2.0,835.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 17:45:00+02:00,2.0,0.0,0.0,502.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 18:00:00+02:00,4.0,0.0,0.0,72.0,2.0,867.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-02 18:15:00+02:00,2.0,0.0,0.0,17.0,212.0,54.0,0.0,2.0,47.0,0.0,160.0,119.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-02 18:30:00+02:00,2.0,0.0,0.0,672.0,212.0,831.0,0.0,2.0,45.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 18:45:00+02:00,2.0,0.0,0.0,2.0,212.0,54.0,0.0,2.0,45.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-02 19:00:00+02:00,2.0,0.0,0.0,861.0,212.0,929.0,0.0,2.0,43.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 19:15:00+02:00,4.0,0.0,0.0,79.0,212.0,56.0,0.0,2.0,66.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-02 19:30:00+02:00,2.0,0.0,0.0,2.0,212.0,801.0,0.0,2.0,53.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 19:45:00+02:00,2.0,0.0,0.0,900.0,212.0,58.0,0.0,2.0,34.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 20:00:00+02:00,2.0,0.0,0.0,75.0,212.0,792.0,0.0,2.0,39.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 20:15:00+02:00,2.0,0.0,0.0,17.0,212.0,62.0,0.0,2.0,34.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-02 20:30:00+02:00,0.0,0.0,0.0,914.0,212.0,54.0,0.0,2.0,30.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 20:45:00+02:00,2.0,0.0,0.0,70.0,212.0,861.0,0.0,2.0,39.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 21:00:00+02:00,2.0,0.0,0.0,972.0,212.0,54.0,0.0,2.0,43.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 21:15:00+02:00,2.0,0.0,0.0,81.0,212.0,837.0,0.0,2.0,39.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 21:30:00+02:00,2.0,0.0,0.0,17.0,212.0,54.0,0.0,2.0,43.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-02 21:45:00+02:00,2.0,0.0,0.0,880.0,212.0,788.0,0.0,2.0,43.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 22:00:00+02:00,2.0,0.0,0.0,72.0,212.0,54.0,0.0,4.0,41.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-02 22:15:00+02:00,2.0,0.0,0.0,2.0,210.0,918.0,2.0,2.0,47.0,0.0,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 22:30:00+02:00,2.0,0.0,0.0,921.0,212.0,886.0,1853.0,2.0,39.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 22:45:00+02:00,2.0,0.0,0.0,70.0,212.0,58.0,0.0,2.0,0.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-02 23:00:00+02:00,2.0,2.0,0.0,223.0,210.0,760.0,0.0,2.0,2.0,0.0,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 23:15:00+02:00,2.0,0.0,0.0,81.0,212.0,54.0,0.0,2.0,0.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-02 23:30:00+02:00,2.0,4.0,0.0,2.0,212.0,846.0,0.0,2.0,0.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-02 23:45:00+02:00,2.0,0.0,2.0,874.0,212.0,861.0,0.0,2.0,0.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 00:00:00+02:00,2.0,0.0,0.0,75.0,212.0,56.0,0.0,2.0,0.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-03 00:15:00+02:00,11.0,0.0,0.0,2.0,212.0,867.0,0.0,2.0,0.0,0.0,160.0,131.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 00:30:00+02:00,9.0,0.0,0.0,92.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 00:45:00+02:00,6.0,0.0,0.0,72.0,2.0,856.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 01:00:00+02:00,6.0,0.0,0.0,2.0,2.0,818.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 01:15:00+02:00,6.0,0.0,0.0,946.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 01:30:00+02:00,4.0,0.0,0.0,70.0,2.0,837.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 01:45:00+02:00,4.0,0.0,0.0,2.0,2.0,876.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 02:00:00+02:00,6.0,0.0,0.0,891.0,2.0,56.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 02:15:00+02:00,4.0,0.0,0.0,2.0,2.0,418.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 02:30:00+02:00,4.0,0.0,0.0,934.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 02:45:00+02:00,2.0,0.0,0.0,79.0,2.0,925.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 03:00:00+02:00,2.0,0.0,0.0,2.0,2.0,756.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 03:15:00+02:00,2.0,0.0,0.0,808.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 03:30:00+02:00,2.0,0.0,0.0,75.0,2.0,865.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 03:45:00+02:00,2.0,0.0,2.0,2.0,2.0,925.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 04:00:00+02:00,2.0,0.0,0.0,645.0,2.0,56.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 04:15:00+02:00,2.0,0.0,0.0,72.0,2.0,867.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 04:30:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 04:45:00+02:00,2.0,0.0,0.0,942.0,2.0,871.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 05:00:00+02:00,2.0,0.0,0.0,72.0,2.0,844.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 05:15:00+02:00,2.0,0.0,0.0,2.0,2.0,56.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 05:30:00+02:00,2.0,0.0,0.0,923.0,2.0,933.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 05:45:00+02:00,2.0,0.0,0.0,70.0,2.0,856.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 06:00:00+02:00,2.0,0.0,0.0,2.0,2.0,58.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 06:15:00+02:00,2.0,0.0,0.0,917.0,2.0,762.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 06:30:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 06:45:00+02:00,2.0,0.0,0.0,940.0,2.0,901.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 07:00:00+02:00,2.0,0.0,0.0,81.0,2.0,897.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 07:15:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 07:30:00+02:00,2.0,0.0,0.0,923.0,2.0,933.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 07:45:00+02:00,2.0,0.0,2.0,79.0,2.0,777.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 08:00:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 08:15:00+02:00,2.0,0.0,0.0,951.0,2.0,893.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 08:30:00+02:00,2.0,0.0,0.0,77.0,2.0,839.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 08:45:00+02:00,2.0,0.0,0.0,2.0,2.0,56.0,0.0,2.0,4.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 09:00:00+02:00,4.0,0.0,0.0,893.0,2.0,865.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 09:15:00+02:00,4.0,0.0,0.0,75.0,2.0,713.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 09:30:00+02:00,2.0,0.0,0.0,2.0,2.0,56.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 09:45:00+02:00,2.0,0.0,0.0,951.0,2.0,873.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 10:00:00+02:00,2.0,0.0,0.0,75.0,2.0,884.0,0.0,2.0,47.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 10:15:00+02:00,4.0,0.0,2.0,6.0,2.0,58.0,0.0,2.0,34.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 10:30:00+02:00,2.0,0.0,0.0,634.0,2.0,831.0,0.0,2.0,36.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 10:45:00+02:00,2.0,0.0,0.0,72.0,2.0,923.0,0.0,2.0,45.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 11:00:00+02:00,2.0,0.0,0.0,2.0,2.0,62.0,0.0,2.0,45.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 11:15:00+02:00,2.0,0.0,0.0,914.0,2.0,418.0,0.0,2.0,43.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 11:30:00+02:00,2.0,0.0,0.0,72.0,2.0,54.0,0.0,2.0,43.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 11:45:00+02:00,2.0,0.0,0.0,2.0,2.0,841.0,0.0,2.0,45.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 12:00:00+02:00,2.0,0.0,77.0,559.0,2.0,865.0,0.0,2.0,47.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 12:15:00+02:00,2.0,0.0,0.0,70.0,2.0,54.0,0.0,2.0,41.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 12:30:00+02:00,2.0,0.0,0.0,17.0,2.0,933.0,0.0,2.0,41.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 12:45:00+02:00,2.0,0.0,0.0,891.0,2.0,353.0,0.0,2.0,43.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 13:00:00+02:00,2.0,0.0,0.0,2.0,2.0,56.0,0.0,2.0,43.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 13:15:00+02:00,2.0,0.0,0.0,931.0,2.0,880.0,0.0,2.0,43.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 13:30:00+02:00,2.0,0.0,0.0,96.0,2.0,54.0,0.0,2.0,47.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 13:45:00+02:00,2.0,0.0,0.0,6.0,2.0,379.0,0.0,2.0,47.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 14:00:00+02:00,4.0,0.0,0.0,880.0,2.0,923.0,0.0,2.0,45.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 14:15:00+02:00,4.0,0.0,0.0,85.0,2.0,56.0,0.0,2.0,41.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 14:30:00+02:00,2.0,0.0,0.0,2.0,2.0,773.0,0.0,2.0,47.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 14:45:00+02:00,6.0,0.0,0.0,987.0,2.0,54.0,0.0,2.0,45.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 15:00:00+02:00,2.0,0.0,4.0,72.0,2.0,801.0,0.0,2.0,47.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 15:15:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,47.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 15:30:00+02:00,6.0,0.0,0.0,887.0,2.0,931.0,0.0,2.0,45.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 15:45:00+02:00,2.0,0.0,0.0,68.0,2.0,54.0,0.0,2.0,4.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 16:00:00+02:00,2.0,0.0,0.0,64.0,2.0,799.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 16:15:00+02:00,2.0,0.0,0.0,2.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-03 16:30:00+02:00,6.0,0.0,0.0,17.0,362.0,859.0,0.0,2.0,47.0,0.0,160.0,202.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 16:45:00+02:00,2.0,0.0,0.0,938.0,212.0,54.0,0.0,2.0,49.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 17:00:00+02:00,2.0,0.0,0.0,87.0,212.0,632.0,0.0,2.0,45.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-03 17:15:00+02:00,2.0,0.0,0.0,2.0,212.0,54.0,0.0,2.0,45.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-03 17:30:00+02:00,2.0,0.0,0.0,919.0,212.0,895.0,0.0,2.0,47.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 17:45:00+02:00,2.0,0.0,2.0,75.0,212.0,54.0,0.0,2.0,43.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-03 18:00:00+02:00,2.0,0.0,0.0,2.0,212.0,886.0,0.0,2.0,41.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 18:15:00+02:00,2.0,0.0,0.0,929.0,212.0,56.0,0.0,2.0,45.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 18:30:00+02:00,2.0,0.0,0.0,72.0,212.0,54.0,0.0,2.0,47.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-03 18:45:00+02:00,2.0,0.0,0.0,919.0,212.0,816.0,0.0,2.0,45.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 19:00:00+02:00,2.0,0.0,0.0,83.0,212.0,54.0,0.0,2.0,41.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-03 19:15:00+02:00,2.0,0.0,0.0,2.0,212.0,940.0,0.0,2.0,41.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 19:30:00+02:00,4.0,0.0,0.0,934.0,212.0,54.0,0.0,2.0,275.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 19:45:00+02:00,4.0,0.0,0.0,89.0,212.0,867.0,0.0,2.0,354.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 20:00:00+02:00,2.0,0.0,0.0,2.0,212.0,54.0,0.0,2.0,117.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 20:15:00+02:00,2.0,0.0,0.0,672.0,212.0,777.0,0.0,2.0,130.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 20:30:00+02:00,2.0,0.0,0.0,72.0,212.0,54.0,0.0,2.0,132.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 20:45:00+02:00,2.0,0.0,0.0,910.0,212.0,886.0,0.0,2.0,103.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 21:00:00+02:00,2.0,0.0,0.0,81.0,212.0,56.0,0.0,2.0,94.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 21:15:00+02:00,2.0,0.0,0.0,2.0,212.0,56.0,0.0,2.0,88.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 21:30:00+02:00,2.0,134.0,0.0,859.0,212.0,54.0,0.0,2.0,60.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-03 21:45:00+02:00,2.0,2294.0,0.0,72.0,212.0,62.0,0.0,2.0,109.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 22:00:00+02:00,2.0,2226.0,0.0,2.0,212.0,54.0,0.0,2.0,49.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 22:15:00+02:00,4.0,136.0,0.0,940.0,212.0,833.0,1874.0,2.0,41.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 22:30:00+02:00,2.0,2283.0,0.0,2.0,212.0,54.0,1866.0,2.0,2.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 22:45:00+02:00,2.0,2232.0,0.0,925.0,212.0,792.0,0.0,2.0,2.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 23:00:00+02:00,2.0,2.0,0.0,75.0,212.0,56.0,0.0,2.0,2.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-03 23:15:00+02:00,2.0,2.0,0.0,17.0,212.0,54.0,0.0,2.0,2.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-03 23:30:00+02:00,2.0,2.0,0.0,449.0,210.0,826.0,0.0,2.0,2.0,0.0,160.0,50.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-03 23:45:00+02:00,2.0,2.0,0.0,2.0,212.0,52.0,0.0,2.0,2.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-04 00:00:00+02:00,4.0,2.0,0.0,908.0,212.0,833.0,0.0,2.0,7.0,0.0,160.0,52.0,0,0,0,0,1,0,0,0,0,0,0,1,False
2012-07-04 00:15:00+02:00,2.0,0.0,0.0,75.0,212.0,54.0,0.0,2.0,0.0,0.0,160.0,163.0,0,0,0,0,1,0,0,0,0,0,0,1,True
2012-07-04 00:30:00+02:00,2.0,0.0,0.0,2.0,2.0,835.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 00:45:00+02:00,2.0,0.0,0.0,919.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 01:00:00+02:00,2.0,0.0,0.0,70.0,2.0,901.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 01:15:00+02:00,2.0,0.0,0.0,893.0,2.0,873.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 01:30:00+02:00,2.0,0.0,0.0,81.0,2.0,56.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 01:45:00+02:00,2.0,0.0,0.0,2.0,2.0,931.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 02:00:00+02:00,2.0,0.0,2.0,936.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 02:15:00+02:00,2.0,0.0,0.0,75.0,2.0,749.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 02:30:00+02:00,2.0,0.0,2.0,2.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 02:45:00+02:00,2.0,0.0,0.0,972.0,2.0,649.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 03:00:00+02:00,2.0,0.0,0.0,70.0,2.0,799.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
2012-07-04 03:15:00+02:00,2.0,0.0,0.0,912.0,2.0,54.0,0.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,True
